date,likesCount,profileName,commentsCount,text
2022-10-27T10:46:09.000Z,2,de3264ed080301c36d2c5b41095211b6bdf55b43bb35534582ab08ac390e9f7c,,"You know how people say “The Earth’s climate has been changing since long before people started using coal and gas and oil.”?  Well they’re correct. 

But how?  Why does the climate change?  

It’s not magic. 

The climate changes because the Earth’s orbit varies - it isn’t a perfect oval. No planet’s orbit is perfect. 

The tiny bit of change in our orbit means we get slightly more warmth from the sun during one phase and slightly less during the other. Just a tiny amount. 

The variation in orbit is called the Milankovitch Cycle. 

Does having a little more or less sun cause ice ages and warm spells?  Not on its own.

But when the Earth’s atmosphere warms just a smidge, the oceans warm up. And as they warm they release carbon dioxide.  When they cool down, they absorb carbon dioxide. 

It’s just the nature of gases - they’re absorbed into cool water and released when water warms up. Think about a pot of boiling water releasing bubbles.

Carbon dioxide (CO2) traps heat. So as the CO2 level in the air rises, the atmospheric temperature increases.  Which causes more CO2 to be released by the oceans.  Which raises the temperature some more. 

It’s a positive feedback loop.  

When our orbit is in the cooler phase the temperature falls and the CO2 level slowly goes back down.  Cooling off takes longer than warming up. 

During ice ages, the CO2 level was 180 parts per million (ppm) and during warm spells, the CO2 has been 280 ppm.
It’s been a  consistent system for 800,000 years. Heats up, cools very slowly. 180-280 ppm, back and forth. 

The problem is…for 150 years we’ve been digging up fossil fuels and burning them, adding CO2 to the atmosphere. Gigatons of CO2. Every year. 

So the CO2 level in the atmosphere is now over 400ppm.  

More carbon dioxide traps more heat -  like throwing another blanket on your bed.  

And climate change is causing more climate change. 

As the permafrost in Siberia thaws, gigatons of methane gas are being released. Methane traps 30 times more heat than CO2. 

Once-frozen Siberia has been burning, which releases more CO2. 

Melting glaciers mean the Earth loses reflectivity and absorbs more heat. Which causes more melting."
2022-10-26T21:46:34.000Z,1,5b5bcd3188aa6832d0467eafa786ef6e445ecccf65cfa21a181240e667235669,12.0,"I think the emission of greenhouse gases will never stop. As long human still in need of materials, industries and mining will never stop. Without mining life will be different today because everything we see in the world today is from mining. Stop mining, stop greenhouse gases emissions"
2022-10-26T22:58:24.000Z,0,139458e193f62b44ba08b835107452205c8a2c3b064ccbe933142da7a59b1f5e,1.0,"By 'people' hope they refer to the BIG GREEDY ones ,the big manufacturing industry ...we swim in an ocean of plastic everything , from packaging your bread to plastic clothing and mostly everything in a household 😢"
2022-10-26T20:27:30.000Z,1,6100000389ba7beb65ba22b234067e44a95b1e352f03e1d47be78ddc216fe00a,,Great metaphor
2022-10-26T21:45:50.000Z,0,fb67d5ad35b62da87bc29cc16ce8171979ee93e8c176adc91d49b48797e64dbe,,Excellent analogy
2022-10-27T00:00:34.000Z,0,0a96b321d8a6705efa34978e56f79316948e042808f42318ae624f1c590d2f14,,"I love, and hate how NASA needs to use a 1st grade metaphor to convey this message. :D :("
2022-10-27T05:56:35.000Z,0,504d27a3fd3b995df144fb57fcbc017c7fed1e9621d3bff36984a2b1c4e93cb7,,Actually with current pledges in emission reductions we are still adding insulation layers year by year for the next 28 years (minimum). We need to be much quicker…
2022-10-26T21:23:46.000Z,0,ac0705252f94019ac75bd41691f8ce3ada457443c9110fe416cb66c004b1e0f9,,"I hope that each country should be reminded of their emissions by constantly tracking them in space and it is fascinating ,the coat should not be puffer."
2022-10-26T19:31:18.000Z,1,4edba40db89f2ecc01b9e99d1760ab51bfdce938610dbaa1bbf4bf12f50a37e2,11.0,NASA Climate Change Is it not a bad idea to start building self sustaining city’s under domes? And perfect that way of life before climate just abruptly changes? 🤔 even if it’s possible to just do one ☝️ that data alone is priceless for future use. Just my humble opinion. I feel like the ship 🛳 has sailed on trying to curtail the climate issue
2022-10-26T19:40:45.000Z,2,7c44a296c33faf109914df9c02a46592522ff2b436a449850ecd7c5d01cfd35f,,"People co-evolved with other organisms like fungi. As the fungi adapt to a rapidly warming world, they are able to survive above human body temperature and pose a direct growing threat to human health. 

https://www.who.int/news/item/25-10-2022-who-releases-first-ever-list-of-health-threatening-fungi"
2022-10-26T19:22:29.000Z,1,90df23a88f38b2daf73511cc55622dcab42ff6da26c2cf4c9a74b0635f60e3f6,,"Are you similarly confused by the all-time record heat and drought, where the hottest years ever recorded are being experienced right now, or is that invisible to you?"
2022-10-26T18:42:51.000Z,0,94e068ec539b93e2d6894ca1e6feb861422b071a4abded01c3184827c5508e8e,,"thank's of Philosophy share knowledge..., Partner.."
2022-10-26T19:21:28.000Z,0,ee30a65743d6fb86ae095158be4af5e0340122cd8f8367b2c7436d8326b1ee94,3.0,"In the 70s we had fuel restrictions, general speed limit was dropped from 120km/h to 80. Filling stations closed overnight. Made long distance travell  difficult.  Trucks were not allowed to take freight between towns, trains had to be used. As a country, there was a huge drop in fuel used, as well as a disproportionate drop in traffic accidents and deaths. This got me thinking about all the carbon that over millions of years has been collected by the earth and now over a hundred we are digging it up and releasing it into the atmosphere... at some point it had to make a difference? I also thought about all the chemical uses of oil, we WILL use it up at some point!   
  However, people using climate change for nefarious ends does us no favors, people sense this and attack our efforts to reverse climate change."
2022-10-29T22:18:23.000Z,0,a4bcf9627bf055c79c08bd380499f610ed5aff3d341121093baa8149a8f5fa09,,Sadly
2022-10-26T19:52:12.000Z,1,193c05a676773c6b849df0179311d9388ac82ac59acbc08b13d4ee123bf1b459,,James Procak because the expanding heat allows the cold to drop down it changes the currents that would keep the cold from dropping down in areas that did not have the colder temperatures. As you’ve seen more extreme weather events are happening more often. Events that occurred maybe once in fifty years are now occurring every few years.
2022-10-26T17:46:41.000Z,1,fff7c75357526ed9ce798203a2d699a9b693e78db1e6934484b555ac0e2eb4c0,,Manuel Edgardo Lugo Recart
2022-10-31T03:54:06.000Z,0,a7a6b2e0fdc85c7e23b4040bfb7886feb82ec2479f8943f679d44bc7f37d08ed,,
2022-10-31T03:54:28.000Z,0,a7a6b2e0fdc85c7e23b4040bfb7886feb82ec2479f8943f679d44bc7f37d08ed,,We need fast and urgent funding to deal with the losses and damage
2022-10-26T19:29:42.000Z,0,64e00cba43a0f1d511bfb5f614793836498819837cf1cf15174e5e0bbb00ce62,,Brody Smith
2022-12-12T13:34:22.000Z,0,d75dfd4774ff9a736acf61e6d502dc86b43241f2465d89aebac4e45f9aaac707,,Jim Vb
2022-10-26T16:02:42.000Z,1,cce391163de17a4148530124451c2f7d8d9785723f6d95ee4f5145c8c06cac3a,2.0,"#ClimateChange #JPL #Anthropocene
[https://www.jpl.nasa.gov/topics/climate-change]"
2022-10-26T17:26:05.000Z,4,172ee6c7fb254c103822db8d5643609d354ebe29c9e2b8c48c7386fec11991f3,1.0,Mean while we continue to destroy the natural carbon removal systems and add more crap we don't really need https://phys.org/news/2012-06-algae-lichens-mosses-huge-amounts.html
2020-09-16T01:11:15.000Z,1,80d0998e8501b339a0e8c23ae696e0bd960b61344de07b9caf9c06c5bb4817a2,3.0,Taking advantage of the naive. Climate has been changing since the beginning of time. What we are doing now has little affect. The earth corrects itself over time   
2020-09-16T12:01:08.000Z,2,1fb2afc685b1ba0e4addf07b6e116779d17db53ecc61f2b78ebfbba127f51def,11.0,Your predictions are based on FAKED computer parameters. 
2020-09-17T17:56:19.000Z,0,122ab55a4da09cb3ce0bb6e3b129000faa44caf556bccbad4c8080b25945e03a,1.0,"This earth has been changing since its  conception 
I do believe in global warming.
I would do away with combustion engines,(instead of spending this countries money to pay you for. Buying   a car with better gas 
Mileage.
Like the President from 2008 to 2012 did when he first came Into office).
2nd I would eliminate all plastics.  When I was a kid we did not have much plastic.
Coffee was in tins
Water was in glasses, car headlights were all glass.
There was no island in the Pacific  made of a
Plastic.
  Alaska had glaciers that did  ot melt.
 Folks wise up and let's protect Gods gift to us
Mother Earth"
2020-09-17T04:56:23.000Z,1,509130aae5484607c96f6cb765daabc05dc6324aab025b24d03d6776f4903ac9,1.0,Exactly how long have they been keeping records. Clearly a blink of the eye in historical terms.
2020-09-16T01:54:28.000Z,1,2aa62f61baf6f7e5c7b5127c458c00d9c4b2afab70bc3ad1c8899c72340b3dc9,2.0,If the greenhouse gas carbon dioxide is getting more in the Earth that would also mean it's getting denser. Why are the clouds not going up in elevation since they ride on the carbon dioxide oxygen mix
2020-09-15T22:28:57.000Z,11,366515cdefaba95e97d99064746a3aab843a3d8aef94f174cf1900e13e341f06,12.0,Cut the crap. In the 70's the so-called experts tried to scare us to death saying we're all headed to another ice age! But I bet you liberal loons will block this post. Stop trying to cram this crap down our throats!!!!
2020-09-16T21:17:02.000Z,0,79bd9fb1a10af82e242e76b4222d30b583ad0f9f8dbc701f6f455ed28c174941,1.0,"Time has already long-run out to make any difference in global temperature reductions, it’s far too late now. The gross stupidity of the human race will be their own undoing. Serves them right for their pitiful arrogance. After humanity is extinct, the planet will once again heal itself over eons of time into the distant future, to once again become the paradise it was before the Humans harmed it."
2020-09-17T14:39:50.000Z,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,14.0,"Temperatures rising are from rising magma, that is what is warming ocean temperatures as well as land, and that is evident by increasing earthquakes and volcanic eruptions "
2020-09-16T01:56:32.000Z,1,6fc536402ab44b46ccb2d0fde77f5798ebfcb94ff8e5191f4852327140edb0e6,2.0,"BS, the democrats are behind this, 1 volcano can dump more than 100,000 autos, and the forest mismanagement on the wast coast, if the environmental st would let them log the old groth that would nevet of happened."
2020-09-16T05:25:27.000Z,1,75f018df2650246e31195fb38d848c6a34ffcf5125b2d91affd9ab8b16bca0c7,10.0,"Can you show us a 100,000 year graph? Can you show us a 20,000 year graph of ocean levels?"
2020-09-16T04:26:36.000Z,2,41b02488a0afbc7d210eff41b925a9dbb295cb06583b8ac7248f472a256e6074,3.0,Climate change is and always has been in full motion. Its life on our volcanic planet.  For every burb by 1 volcano puts our more gases and carbon monoxide than 1000 China cities combines. I want my money back you thief.
2020-09-15T21:25:05.000Z,27,e332cfd3f53d89cdd75a57b80d011e2f5984437cc51340e9ad4c116871753d98,6.0,I wish this was simply old news and we had people who cared as the wealthiest and most powerful. I wish we didn't have to fight to save a beautiful and healthy planet.
2020-09-15T22:15:25.000Z,22,a0f506b2f00d4b831758c27e1e17fa478dda22f188a9fd7e0cfcc8deea5e05a4,,Is there anyone in NASA that can explain climate change to the president? Maybe with a short children's book with lots of pictures or maybe with puppets?
2020-09-16T01:22:28.000Z,18,1adcdd8882145c21d31e9ce4dda2e5a1638e3bf92bc678a825d6956429a71357,8.0,Thank you to all of you at NASA Climate Change for making a difference. I get really despondent sometimes over the path towards disaster we seem to be treading. It makes my heart happy to see other people still fighting the good fight. 
2020-09-15T23:08:47.000Z,6,d60b480ecabfecd4db1e6fd910f7f933ad82faf0abfffe989e3f9bb3567c66ba,,"The current ruling class, who has control over the global political-economy, has the power to continue the burning of fossil fuels or to build a sustainable energy infrastructure. They have the power to meet the needs of displaced peoples who’s lives are destroyed by climate change, or leave them to die. 

A cursory look at even just our recent history of dealing with environmental disasters and displaced people (Katrina, Puerto Rico, these fires, the migrant ‘crises’ on the borders of Mexico, in the Mediterranean, etc) shows what decisions they will make. 

It’s not because they are uniquely evil people. It’s because of the logic of capital. They have an incentive, a near obligation, to maintain growth, maintain their bottom line. 

To fight climate change, we need to fight this apocalyptic class. As workers, people who every day reproduce the world around us, who have the power to change the world, we have the weapon of withholding  our labor to force capital to bend to our will (which, I imagine, would include not allowing the world to burn, destroying all of our and our loved ones futures).

Only when we work together, organize in our neighborhoods, workplaces, etc, will we have the power to challenge the system that is killing us.

Join a union. Join a socialist organization. Fight back in the streets. Read Lenin (and anyone else you think could help arm you with theory). We have to take this seriously if we are to have a future at all. "
2020-09-15T21:55:18.000Z,12,d609fbf75ea8ad3b63e67a21ec6ca7b1f72a4c92d2fbf9b61866b691413950b2,13.0,Most of the disasters that you talked about. Is where the Earth is moving so the continents will move back together the United States is moving south and east it's not fast but it's moving and it's causing global warming. Because we are moving towards where it's warm. Why don't you look it up for yourself. We move one inch South every year and 3 in East every year. There is your global warming.
2020-09-15T23:41:15.000Z,5,f6ed8f13212babcab445115a686a84d7857d1b5ddae12ce0b3ef1a44348c35d3,1.0,"Wow! Well, I suppose the ultimate expert on GW is Mother Nature. Just saying I think she's trying to tell us something. No matter whose at fault or whether our changing weather patterns are cyclical maybe we ought to put out heads together and figure out the future of our planet for our kids and grandkids. Thanks 🌡️"
2020-09-16T00:30:03.000Z,4,156e7117a4ad893b7bbc8a1f0743cf4c1592640c04791e0c2f36ab9dc7281596,2.0,"The fastest way to reduce car emissions is to promote affordable housing near job places.  Very few people are close enough to work to walk.  Very few streets are safe for cyclists.  In seeking affordable housing or in seeking job opportunities, a large number of people commute 30-60 minutes one way.  "
2020-09-15T23:04:40.000Z,4,1b58d94f58a6b60de5a1a3522ab5d11a386a9d5e82dd3632ce8b48d4efb00773,8.0,To keeping our families. Together and work on helping to keep on building up what may come in a bad situation with our land.we can't stop this pandemic but if we stay together things can change.
2020-09-16T14:44:35.000Z,3,4e08dadc981be92f8deb960bd1cf5970bb951dc79388e063ffe0b2b4deeb3ea7,,"These people in the comment section who haven’t dedicated their entire lives to science, and most likely get their “news” from YouTube, are trying to school NASA on how climate change works 😹🤡 "
2020-09-15T22:30:24.000Z,6,68f1557403576439a01384ebe82a0f43e15ca1923531095ca4e0f7761dd19c56,,"The data is there, scientific information is there however we at the mercy of a rich minority that will not stop at anything for profits!!!!"
2020-09-15T23:26:19.000Z,2,d2978870a52d394c26ddc39332edbd5e359fdf3174361a54a9c61e0528df3eba,,Plant more trees stop building malls build in old parts of cities save are land redo old neighborhood a 100 acres is develop in ohio a day the gas and oil has cut down billions of trees in the past 10 years yes we can do other things
2020-09-16T06:08:13.000Z,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,1.0,"Changes to our climate are from our magnetic field of our planet being affected, causing rising magma and increased earthquake and volcanic activity, not man made greenhouse gases, if we would quit deforestation we would have less Co2 as trees absorb greenhouse gases and give back oxygen, if you do the research you will find the fires that are starting in Western US are all by fault lines and volcanic fields "
2020-09-15T21:42:37.000Z,1,bf2fac3aa805d5c3846209290fbf153a094ebcb22789f50ed6456c4214da9443,,Natural disasters. Hard to security? I wish they get better.
2020-09-16T22:30:20.000Z,1,a6ffd3b3eed0a73247a4dd651deab7220e9fdbddabca363a0a64a78115dba1c4,,Global warming seems to be accelerating.
2020-09-16T15:02:59.000Z,1,0001f9205d415c4d6003ed79eee0a4657e1aa1247fe8b30025a0a5f0106851bd,," Glaciers are melting, sea levels are rising, cloud forests are dying, and wildlife is scrambling to keep pace. It has become clear that humans have caused most of the past century's warming …"
2020-09-15T23:27:03.000Z,3,c8fd5b39c337449b061cbf79942a2e68e5c8949c37f732d5050a5a219a0c541a,2.0,It’s as close to you as Air.. We must go to Solar power and eliminate Fossil Fuels or die from Viruses 🦠 we thought we’re extinct.. Only to find they were frozen in the Arctic 🥶 
2020-09-16T03:43:47.000Z,1,d7b3a3b5d80b0028fa4caf3685b64c1dfaffa60355175022612ff134469d431d,9.0,"But it seems to me that wildfires does not happen everywhere, but california and few other places. So why is wildfire only limitd in few places?"
2020-09-16T04:58:35.000Z,0,46eef4c873b62ba2e004f3a3aab4f942655053e7554ee5699438e2ac075c38a4,,I am a outdoors man in baltimore for 53 year's and our baltimore oriole likes cool air and our winters are so mild now I never seen one in 15 years now because it's warmer here now they stayed north and didn't come back !
2020-09-16T00:01:07.000Z,1,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,,All this is the real truth but only our president dont beleived he is the one that have to support all this catástrofe with all the texes we paid he has to serve us not us we pay him to work for us country why we have to beg for help. Its not right.
2020-09-17T17:39:29.000Z,0,07705f761133466307591ce3cd5732f2728d94bdb480b554c651fa7876821624,,All I can say about all these changes----- I k ow these things must happen--& we get to watch it happening--in a way if you understand-(as nuch as a human can) it's kinda interesting---knowng what's on  the way
2020-09-16T00:24:42.000Z,2,de3db37a93fc6bb71b53120ef5db8b9facde5d475c8d9e6b8a37dc78efc37f95,,"We need to combat climate change so that the people and earth can survive 
"
2020-09-16T01:00:17.000Z,0,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,The academic consultants to IPCC (International Panel for Climate Change) with the UN infamously falsified the data deleting whole data sets.
2020-09-16T01:11:19.000Z,0,540bcc573fbd97c2cf210706fe7e5b9e7989640055c6f1c4fb391d8c855f957b,,"There are many factors involved and I am not going to type a book. Yes, the planet it's natural changes, but since the industrial revolution, mankind's abuse has taken its toll"
2020-09-16T18:20:23.000Z,0,5402e33131520600c9c222999b548f14af9669673ca0285e936ce6ddb79e6f8f,,Best Aug we ever had here?  But maybe a protest of all those rich people’s jets and extra large houses
2020-09-16T01:21:03.000Z,1,1adcdd8882145c21d31e9ce4dda2e5a1638e3bf92bc678a825d6956429a71357,,"What's this, like the 19th hottest year on record in 20 years? How long will it take for people to learn?"
2020-09-16T01:56:05.000Z,0,4ea57a6a46d8a8548370674da42fbf546221ed8b7ee9b47626b0304ec3e79fbc,1.0,What happened between the 20’s and 40’s? What was introduced to cause the progression?
2020-09-16T11:37:04.000Z,0,569fe4a69299a086bacceceb64c48d3075b3da4d38b2a1bf71b6f04553348d5f,,Please send this informative article to our scientifically   stunted President . If enough people would do that it may annoy him somewhat. of course there are reports that he can't read so it may do little to no good sending him anything
2020-09-16T15:16:27.000Z,0,03a1d971a09c6e003b00c9afdbc9bd5dffb0ab7276199d675e72207d379c8786,1.0,That is going to give Wyoming a wonderful year around climate but where are we going to put everyone who wants to move here?
2020-09-16T19:26:46.000Z,0,0331548b2e5829d83bd1232b986f0d1c82e20cd09e85223bdcaa9078ba7bbc02,,The reason to all this happened because our planet is dying each one of us he has to be one tree on this planet that's it will help everyone in the future special Future Kids more better oxygen because everything is happening is our fault because we do the mistake and then later we ask why
2020-09-15T22:21:06.000Z,0,9cc062f0992bcf476f07f0c6f0705cf230c5b8fe8e9da2cc078e510c421560f6,1.0,There are lots of new things happening in our atmosphere that affect our daily climate activity we all must pay attention to the reality before us 
2020-09-16T00:36:01.000Z,0,c4eb11d4956d3f6b214d4b7dc881177346821c1549c9f162ff255d06c1f82699,,"The hottest decade was the 1930’s, and still is today. We’ve been cooling ever since."
2020-09-15T21:32:15.000Z,4,930f8ce8e022378d44088377fef6a069da6c519c2e5ba12ea2d4dac5d71f1ad0,,We all play a part....as a world we need to do better....
2020-09-16T20:43:42.000Z,0,2594a3acc720b82cadb89ad48e19f4fce04c30527ce9f04dc72a735b59e966ec,,
2020-09-16T01:01:41.000Z,0,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,Did you know that climate records only reliably go back 150 years?
2020-09-15T23:54:40.000Z,0,789ce239518fd090faf0d83289a061b05e9246b89721b9798c85d81ce434e0aa,,Northern hemisphere summer
2020-09-16T13:49:40.000Z,0,6237894bafe1156e65790fed5da54c0a83cc20303b529e1ad6e0ea10f4536627,,"Pensé que estaba sola en el tema de salvar el planeta ,yo lo estoy haciendo desde mi trabajo aunque no les guste a mi jefe yo evito utilizar hojas de papel para de esta manera ayudar  al planeta que se quede sin menos árboles a las grandes industria esto no les importa ni a mi jefe tampoco pero a mí si menos escrito menos copia y así .no habrá deforestación y tendremos un aire limpio para respirar"
2020-09-16T01:50:01.000Z,0,6e307a0259acdd733f46fd45cb63fe4cd90c2447e15d8c7a3c4fc8d240cee4dc,,Pois e preocupantemas acreditem no actual presidents que para ele( e tudo falso) como a pandemia cov19e as mentiras que da a nacao e no final tenta desculpar- se com covardia tentando sacudir a agua do capote
2020-09-17T16:07:57.000Z,0,059636fa7cc819328b9d37780e46fd2e7a0b485df03dbfe97b07207076aaf45c,1.0,What would happen if we had Global Cooling????
2020-09-16T11:04:27.000Z,3,0516d7551d00363ee570db303c18405c2c1be27011cf59c17d0851f37030ddea,,"The comments on this post are terrifying, didn't realize the right thinks NASA is a hoax too. God help us"
2020-09-15T21:57:11.000Z,0,266f2205a33fe3365459a836f9e789fd8afeb33c591f22ea38217eff5cfc83cb,7.0,1 degree change? Am I reading this right?
2020-09-16T03:48:18.000Z,0,6ea43985719e4b2a58f48fdb6bde2fa835db57f54edb70e1d57b9299b188aa2f,,Great Science!! Hard to deny!
2020-09-16T10:04:15.000Z,2,38dbf397d8df59889bb876c2a63e3a27fafe29c67f53bd9e30105118ec0a200d,,The comments are a fun read. Entertained by the planets dumbest science deniers on one thread. 
2020-09-16T12:55:51.000Z,0,4c7e51280533d50fd159b289aac08d8fc869608a1db8e428caa785031d34fb6c,,Lokepasa ke usa tiran mucho plástico y eso está echando a perder losdrenajes las aguas del mar y animales mueren por eso en México fas alatienda y llano tedan el mandado embolsa ya notaron eso
2020-09-16T01:01:24.000Z,0,e677b0da70f439631b2fca9c7c9de9ae17ad0d9c2d88060b351d7bb40897df0a,,"quick search says change by 1.5° C is 2.7° change in F, is that correct?"
2020-09-16T10:05:08.000Z,0,38101c6f906319ab71800af520d9ec2c605861aef42895f9639603bf804275c4,,Oh my .... climate change effects us all 
2020-09-16T02:30:41.000Z,1,e2e09659ee94dd88e89b099ec9d4f177744f1556984d50d554e9f22a162a1854,,Humans we are terrible to our planet.
2020-09-15T22:57:42.000Z,1,4a3e7c5ed937a26ebf0298a1c5d6ab3aa635e1155ecd3992282bb2dccc4c3410,,Donald Trump; Does Not Believe In Global Warming! Let’s Get A President; That Does! That Is Why The Climate; Is Going Ka -   Put! 
2020-09-16T16:00:45.000Z,2,b9f9a942761dbce3cea9eccdd9ea04151ad967bd2236e1f4e77819f4251b3ad3,,So glad NASA doesn't let the trolls and denialists go unchallenged!
2020-09-16T04:27:15.000Z,2,f7d81384598ea8e3e5e04af1e8e3eacd49c048d862ecf481d32c93bb3a12b286,1.0,Its crazy how people negate science like this. You can draw them a huge picture and show them evidence and they will still scream bullshit lol. They won't realize it until it's too late. 
2020-09-15T22:28:14.000Z,4,540bcc573fbd97c2cf210706fe7e5b9e7989640055c6f1c4fb391d8c855f957b,6.0,"I wrote a very researched term paper in 1999 of which my professor at UNO stated that he LEARNED SOMETHING. Titled ""Global Warming and The  Greenhouse Effect "", my Junior year. An A+ of course. I am a retired biology teacher. I have been having conversations with High School friends of then since 1975 about what is going to happen to our planet if we don't take care of it. There is so much more I voiced, ya'll already know ."
2020-09-16T00:55:14.000Z,0,e7b641718870d8181c04d98032e603b19ce71f3b89a95db6e22ee119c8189775,,"Es triste todo lo que esta pasando todo se destruye por todas 
Compañías
Luego no siembran nada de árboles yo
En mi casa
Tengo muchas sembrados
Muchas bendiciones pueblo 😂"
2020-09-16T01:53:03.000Z,1,7799826a2accc54fffeb6d092901d3dfb07009e8cb5c0f84126e666f6f2cba44,3.0,Do not agree with climate change
2020-09-16T01:43:27.000Z,0,051c906440cfd93c966358fadad525cf871711dc286125ca2c56e8a9065ccc1b,,"More love , tu ecologic  tying positive, bendyciones  ,."
2020-09-15T22:56:11.000Z,0,e6326a0229f81f599043b68544fc298a1760db14390610e49827e294468a3972,,The earth does have a  1/2 life. 
2020-09-15T23:36:23.000Z,1,122036c23d00d76fe1cf608db9b0a94322d507f90fd2b1542fe5ad20fcd371da,,Save the planet 🌎 
2020-09-16T01:28:16.000Z,0,db80eea01b44198961f8c9d827a1480c7629a781d26de58159126bef81d52393,,Grasias ami tambien me da mucha tristeza Como danamos nuestro planeta y sin aser nada por cuidar nuestra casa de todos amen
2020-09-16T05:24:28.000Z,0,4f5b43d1ebc366d469feafd6a2f91aebf5cff6a19a3193dd7b5a8e3e1a6308b1,,Yes  thank you  were dead in  November
2020-09-15T23:02:32.000Z,1,524115dfe5693209f1892917199eee2af5f4e7b7dbcce90e0021c1501f1c60fe,,"Ivy Pantel-LaForge

The comments on this post made me physically ill "
2020-09-16T22:15:41.000Z,0,a78d84f15b4ce48d4c9a19c304c3c50ceb20a854cdc042bbc8313926da9d0a7e,,move to south pole
2020-09-16T02:52:17.000Z,0,dd3c147f12a9078ed5d1793b06e4ee2b0503656010e621a02e94f2fc9bf6a64e,,Its  to late check mate
2020-09-15T22:58:07.000Z,1,e0a8dc65221d5fd8a6beb785ac5a5485fd28b669ee2ea5a304f2fca689711b2e,,Pues ay que aser algo para salvar nuestro planeta tan ermoso que es y nolo cuidamos 
2020-09-15T23:11:04.000Z,8,191055fb869d185092abf1405f0b2f4abe73bcaa9beb854fa15c6797d2780f26,,"After all these decades protecting and informing Americans...thank you for your continued service and precision as the challenges of climate impacts arrive in full. May we all do better to mitigate, build resiliency, and use credible science in response. #NCA4 #SR15 #BuildBackBetter #SprintOnClimate"
2020-09-16T00:57:31.000Z,1,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,"It was ""global warming"" until science noticed it wasn't. So the globalists switched to ""Climate Change""."
2020-09-16T16:51:08.000Z,1,75f018df2650246e31195fb38d848c6a34ffcf5125b2d91affd9ab8b16bca0c7,3.0,"
NASA wants you to believe that man is the sole reason temperature increases. to be sure their own graphs when a thinking cap is put on shows most of the increase is well before man's influence. They also promote wild sea level increases, but again look at the sea level graph with your thinking cap on. Again the WILD rise was way before man was influencing anything here on earth. My point being carbon isn't poison man has flourished the most during the warm periods. Man isn't causing the flooding from rising seal levels that is natural, at most man can influence the speed of an occurrence. We need to find alternative energy sources because we need energy, cheap energy sources. Cheap energy saves lives on this earth, expensive energy kills people. We can prepare for changing climate but we cannot use energy we cannot afford to use. We need causes to save ourselves, for instance did you know the Big coastal cities most run by Democrats while telling you you need to pay the green shaman to make your weather better and safer for you, they are still dumping their poisons into the ocean because it is cheaper than disposing of them properly on land? Out of sight out of mind except you and I both know this is poisoning our oceans. While they tell us coral reefs dying are caused by your use of energy and that red tides are from a mysterious origin, they dump chemicals into our oceans without one acknowledgement of the damage this is doing! You know dumping in our oceans is wrong right? Where is the plastic coming from? Oh yeah straws which by the way are never found in the ocean are the cause not at all from their ocean dumped garbage starting to unravel. 

Think! Cheap energy and as important universal access to it is a human right, those that control our access to energy control us! Demand cheap energy to save Black Lives, demand ocean dumping STOP to save Black Lives!!!!!!!!!!! 

Stop the idiocy! 

We can do this!
"
2020-09-15T22:33:20.000Z,0,2cb97e19d185de75375330aad48239a52df4b6dc5e0a662581a3332991ad69e8,,
2020-09-15T21:40:25.000Z,11,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,Also people are forgetting about the delay factor when it comes to greenhouse gases.  The warming we are experiencing today is from decades past.  Like a pot of water on the stove it doesn’t come to a boil immediately. I’m really nervous on how this planet is going to look in my 60s and 70s....If I make it that far
2020-09-15T22:35:10.000Z,2,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,I’m in southern Ontario Canada  and we are blanketed by a haze of smoke from the West Coast this has never happened before
2020-09-15T22:58:59.000Z,0,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,
2020-09-20T17:38:28.000Z,0,fd58df23a3969c7e89c194f8ee7ce0fd0153ba041213009b121e22461f503591,,Bruce Threlfall
2020-09-18T04:03:50.000Z,0,e0f12dc4b7f8537751ef53f386476ccabe853e0197bb6323c66dfcb98156d4e3,,In deed.
2020-09-17T14:03:42.000Z,0,6bbc60bbc2f807e4ed7805cbef04b6114c008a685168f40bcdf8df0b01bcc8eb,,Hello PEOPLE its Happening  in our Lifetime
2020-09-17T12:47:25.000Z,0,76fd9c3943fb9372ddbec4c4fe571eb8ed8274f97caa8a87badb348e96ca5c28,,INTERESTING
2020-09-17T00:11:20.000Z,0,fc3e6574d9976e6207364fe316e724dc8dbcb6ccb6360be38e4d6be2f5d3fff7,,Ya it’s going to happen
2020-09-16T15:28:05.000Z,0,1dc40a6b7fdf2a972530f52de6578c15ef83d177a8ef8ba0f83446a9cd0f82dc,,Soooooo
